player_name,age,position,club_involved,fee,transfer_period,year,season
Ikechukwu Kalu,24,Centre-Forward,AC Bellinzona,-300000.0,Summer,2008,2008/2009
Luigi Sala,34,Centre-Back,Udinese,0.0,Summer,2008,2008/2009
Sergio Volpi,34,Central Midfield,Bologna,0.0,Summer,2008,2008/2009
Leonardo Migliónico,28,Centre-Back,AS Livorno,0.0,Summer,2008,2008/2009
Fabrizio Cacciatore,21,Right-Back,Triestina,0.0,Summer,2008,2008/2009
Vladimir Koman,19,Attacking Midfield,Avellino,0.0,Summer,2008,2008/2009
Daniele Padelli,22,Goalkeeper,Avellino,0.0,Summer,2008,2008/2009
Paolo Castellazzi,20,Central Midfield,Ternana,0.0,Summer,2008,2008/2009
Matteo Lanzoni,20,Centre-Back,Bari,0.0,Summer,2008,2008/2009
Giovanni Taormina,20,Left Midfield,Como,0.0,Summer,2008,2008/2009
Francesco Signori,19,Central Midfield,Foligno,0.0,Summer,2008,2008/2009
Jonathan Rossini,19,Centre-Back,Legnano,0.0,Summer,2008,2008/2009
Massimo Volta,21,Centre-Back,Vicenza,0.0,Summer,2008,2008/2009
Mirko Eramo,19,Central Midfield,Piacenza,0.0,Summer,2008,2008/2009
Solomon Enow,21,Centre-Back,Legnano,0.0,Summer,2008,2008/2009
Gianluigi Bianco,19,Left-Back,Empoli,0.0,Summer,2008,2008/2009
Stefano Scappini,20,Centre-Forward,Ternana,0.0,Summer,2008,2008/2009
Pietro Arnulfo,19,attack,Cuoio Cappiano,0.0,Summer,2008,2008/2009
Francesco Virdis,23,Centre-Forward,Legnano,0.0,Summer,2008,2008/2009
Danilo Soddimo,20,Left Midfield,Ancona,0.0,Summer,2008,2008/2009
Alessandro Bastrini,21,Centre-Back,Sassuolo,0.0,Summer,2008,2008/2009
Gabriel Ferrari,19,Centre-Forward,Perugia,0.0,Summer,2008,2008/2009
Antonio Mirante,24,Goalkeeper,Juventus,0.0,Summer,2008,2008/2009
Paolo Sammarco,25,Central Midfield,AC Milan,0.0,Summer,2008,2008/2009
Antonio Cassano,25,Second Striker,Real Madrid,0.0,Summer,2008,2008/2009
Vincenzo Montella,34,Centre-Forward,AS Roma,0.0,Summer,2008,2008/2009
Giampaolo Pazzini,24,Centre-Forward,Fiorentina,9000000.0,Winter,2008,2008/2009
Vasco Regini,18,Left-Back,Cesena,600000.0,Winter,2008,2008/2009
Andrea Raggi,24,Centre-Back,US Palermo,400000.0,Winter,2008,2008/2009
Michele Ferri,27,Centre-Back,Cagliari Calcio,0.0,Winter,2008,2008/2009
Manuel da Costa,22,Centre-Back,Fiorentina,0.0,Winter,2008,2008/2009
Emiliano Bonazzoli,29,Centre-Forward,Fiorentina,0.0,Winter,2008,2008/2009
Jonathan Bottinelli,24,Centre-Back,San Lorenzo,0.0,Winter,2008,2008/2009
Massimo Bonanni,26,Left Midfield,Grosseto,0.0,Winter,2008,2008/2009
Bruno Fornaroli,21,Centre-Forward,San Lorenzo,0.0,Winter,2008,2008/2009
Alessandro Romeo,21,Centre-Forward,Cavese,0.0,Winter,2008,2008/2009
Jonathan Rossini,19,Centre-Back,Cittadella,0.0,Winter,2008,2008/2009
Carmine Cucciniello,20,Central Midfield,Paganese,0.0,Winter,2008,2008/2009
Matteo Lanzoni,20,Centre-Back,Sambenedettese,0.0,Winter,2008,2008/2009
Paolo Castellazzi,21,Central Midfield,SPAL,0.0,Winter,2008,2008/2009
Franco Semioli,29,Right Winger,Fiorentina,5000000.0,Summer,2009,2009/2010
Daniele Mannini,25,Right Midfield,SSC Napoli,3500000.0,Summer,2009,2009/2010
Matteo Guardalben,35,Goalkeeper,Treviso,0.0,Summer,2009,2009/2010
Fernando Tissone,22,Defensive Midfield,Udinese,0.0,Summer,2009,2009/2010
